a_course,another_course,similarity
170624617,170225134,0.7129775285720825
170624617,170085969,0.5750344395637512
170624617,170237207,0.5619263052940369
170624617,170297310,0.53748619556427
170624617,170296768,0.5551801919937134
170624617,170273419,0.5046659111976624
170624617,170245829,0.6453182697296143
170624617,170624028,0.5875555872917175
170624617,170460950,0.6117311716079712
170624617,170624689,0.5305776596069336
170624617,170155047,0.6312875747680664
170624617,170296194,0.5610851049423218
170332691,170130955,0.6018593907356262
170332691,170226585,0.5236691832542419
170332691,170376063,0.5232786536216736
170378158,170285079,0.5758775472640991
170378158,170438238,0.5385960340499878
170612768,170334419,0.5817359685897827
170564704,170564751,0.5773419141769409
170564704,170269186,0.5261681079864502
170564704,170229747,0.5343047380447388
170564704,170564752,0.7485871911048889
170564704,170614917,0.53910893201828
170564704,170619207,0.6014279723167419
170658105,170653985,0.6523548364639282
170658105,170334437,0.5274981260299683
170658105,170218003,0.6068099737167358
170658105,170256992,0.5570307970046997
170658105,170265575,0.5102930665016174
170658105,170627739,0.5899195671081543
170237298,170237083,0.5939472913742065
170237298,170237177,0.6423909068107605
170237298,170236957,0.8838714957237244
170237298,170237219,0.830528736114502
170237298,170236993,0.9306217432022095
170471536,170471390,0.5805163383483887
170471536,170471261,0.6971682906150818
170471536,170240984,0.7146754860877991
170471536,170471256,0.6468499898910522
170471536,170471608,0.6508443355560303
170471536,170471704,0.7058449983596802
170471536,170471558,0.6871111392974854
170471536,170471260,0.5402876138687134
170471536,170471686,0.6729249954223633
170471536,170471642,0.6178752183914185
170471536,170240502,0.6962019801139832
170471536,170471718,0.6462568044662476
170471536,170471580,0.6642125844955444
170471536,170240622,0.5843493938446045
170471536,170471562,0.6872856020927429
170471536,170471656,0.682266116142273
170471536,170471582,0.6670176386833191
170471536,170471637,0.6840192079544067
170471536,170240709,0.6350257992744446
170471536,170240451,0.6702385544776917
170471536,170471728,0.5759963989257812
170471536,170240976,0.7105495929718018
170471536,170471676,0.6779831647872925
170471536,170471672,0.5537926554679871
170624596,170612897,0.570449709892273
170624596,170564721,0.6462684273719788
170624596,170641979,0.6280929446220398
170624596,170624905,0.5943654775619507
170624596,170231210,0.5481190085411072
170624596,170617882,0.5423307418823242
170624596,170204688,0.5116113424301147
170624596,170130955,0.5819833278656006
170624596,170612261,0.51180499792099
170624596,170664394,0.5704549551010132
170624596,170286781,0.5934248566627502
170624596,170063470,0.6426931619644165
170624596,170623862,0.5766956210136414
170624596,170226585,0.5076204538345337
170624596,170605120,0.5425524115562439
170624596,170376063,0.5396599173545837
170624596,170337196,0.5025756359100342
170624596,170627832,0.508338212966919
170624596,170627773,0.5335800647735596
170624596,170627825,0.526850163936615
170611945,170611952,1.0
170654787,170654790,0.8509208559989929
170654787,170654785,0.7160596251487732
170654787,170654786,0.5491281747817993
170654787,170086151,0.6186267733573914
170654787,170568558,0.5621213912963867
170654787,170627517,0.5335184335708618
170654787,170086267,0.5454960465431213
170654787,170627519,0.5621213912963867
170654787,170627502,0.5454960465431213
170661276,170661278,0.9144337177276611
170624977,170233580,0.5550538301467896
170624977,170624860,0.51938796043396
170624977,170233578,0.5158101320266724
170420646,170566941,0.5208300352096558
170566233,170658093,0.6105936765670776
170658093,170566233,0.6105936765670776
170651766,170651768,0.6663936972618103
170208182,170564711,0.5565467476844788
170208182,170596769,0.5205227732658386
170208182,170664144,0.5176292657852173
170208182,170070861,0.5348892211914062
170208182,170418254,0.5244211554527283
170208182,170641892,0.5248304009437561
170208182,170378836,0.5782875418663025
170208182,170003325,0.5487714409828186
170208182,170286796,0.6127598881721497
170208182,170327085,0.5748415589332581
170208182,170612559,0.5104357600212097
170208182,170624112,0.5672661066055298
170605368,170597812,0.6669825911521912
170605368,170624648,0.6370468139648438
170605368,170641840,0.5302597284317017
170605368,170625021,0.5092719793319702
170605368,170580483,0.5743169784545898
170623976,170612651,0.9980949759483337
170623976,170625098,0.5123478174209595
170623976,170625344,0.5676045417785645
170623976,170625263,0.5926605463027954
170623976,170624580,0.7571756839752197
170646135,170556935,0.7194856405258179
170646135,170646131,0.7029392719268799
170646135,170645040,0.8065055012702942
170646135,170556931,0.8218094110488892
170646135,170556954,0.742436408996582
170646135,170556953,0.7868337631225586
170646135,170623583,0.7681421041488647
170646135,170646076,0.8130840063095093
170646135,170646124,0.7537475824356079
170646135,170646130,0.8140900135040283
170646135,170646106,0.6847972273826599
170646135,170641394,0.7111108303070068
170646135,170556946,0.7871667146682739
170646135,170556927,0.7151979207992554
170646135,170623589,0.7516976594924927
170646135,170556948,0.6983004212379456
170646135,170556926,0.777582049369812
170646135,170556937,0.7435441017150879
170646135,170556929,0.7699661254882812
170646135,170556947,0.7630494832992554
170646135,170623582,0.6683961153030396
170646135,170646129,0.7438375949859619
170646135,170556934,0.7262767553329468
170646135,170556939,0.7760801315307617
170646135,170646079,0.77903151512146
170646135,170556941,0.8018778562545776
170646135,170556925,0.7436259984970093
170646135,170556940,0.750347375869751
170646135,170556928,0.802203893661499
170646135,170645042,0.7877184152603149
170646135,170646126,0.6988502144813538
170646135,170556936,0.6944022178649902
170646135,170556930,0.7711579203605652
170646135,170556942,0.7759743332862854
170646135,170556950,0.7690342664718628
170646135,170623588,0.7042489051818848
170646135,170645025,0.7307957410812378
170646135,170646134,0.8078949451446533
170646135,170556952,0.7608417272567749
170646135,170623584,0.782857358455658
170646135,170556949,0.7039855122566223
170646135,170646132,0.8158279061317444
170646135,170556944,0.7067660093307495
170646135,170623585,0.7850221395492554
170646135,170646127,0.767224133014679
170654109,170156393,0.5498157143592834
170654109,170307233,0.6886610388755798
170654109,170385257,0.5327984690666199
170654109,170242959,0.5083240270614624
170654109,170163797,0.6751181483268738
170654109,170297570,0.5572283267974854
170654109,170243033,0.6792488098144531
170654109,170387087,0.5119390487670898
170390310,170156393,0.5262571573257446
170390310,170307233,0.6591532230377197
170390310,170163797,0.5509840250015259
170390310,170297570,0.5372308492660522
170390310,170243033,0.6110689043998718
170390310,170387087,0.5564086437225342
170605376,170605375,0.8184961080551147
170605376,170605364,0.9066860675811768
170605376,170605400,0.8482681512832642
170605376,170605356,0.8474366664886475
170605376,170605353,0.79034423828125
170605376,170605370,0.804424524307251
170605376,170605362,0.8815792798995972
170605376,170605361,0.9464771151542664
170605376,170605378,0.9578763842582703
170605376,170605357,0.7593414783477783
170605376,170605365,0.7878537178039551
170605376,170605402,0.9004639983177185
170605376,170605358,0.8954041600227356
170605376,170605367,0.8134527206420898
170605376,170605354,0.8371585607528687
170605376,170605359,0.7775974869728088
170605376,170605326,0.8304823637008667
170605376,170605384,0.7920684218406677
170605376,170605397,0.8365500569343567
170385835,170564607,0.5325549244880676
170385835,170225201,0.520578920841217
170385835,170196529,0.5487359762191772
170385835,170286792,0.6113909482955933
170385835,170136234,0.5087453722953796
170385835,170236356,0.5079760551452637
170385835,170212961,0.5379224419593811
170385835,170136236,0.5079760551452637
170385835,170439008,0.5239905118942261
170385835,170087048,0.5087453722953796
170385835,170296116,0.5468738675117493
170385835,170134943,0.6053775548934937
170385835,170025723,0.547899603843689
170385835,170439006,0.5221195220947266
170385835,170321002,0.5087453722953796
170385835,170550163,0.5210995674133301
170612897,170624596,0.570449709892273
170612897,170564721,0.648374617099762
170612897,170641979,0.5404897332191467
170612897,170624905,0.5615425109863281
170612897,170624161,0.5846234560012817
170612897,170664394,0.5064834952354431
170612897,170334437,0.5294404625892639
170612897,170641884,0.5228246450424194
170612897,170063470,0.5372443199157715
170612897,170641835,0.5637109279632568
170612897,170623862,0.5155854225158691
170612897,170627773,0.5617709159851074
170564721,170624596,0.6462684273719788
170564721,170612897,0.648374617099762
170564721,170641979,0.6203494071960449
170564721,170624905,0.6002243757247925
170564721,170231210,0.5301249623298645
170564721,170617882,0.5219394564628601
170564721,170624161,0.5837047100067139
170564721,170612888,0.5109601020812988
170564721,170130955,0.5365213751792908
170564721,170664394,0.5518736839294434
170564721,170286781,0.5374555587768555
170564721,170334437,0.5348508358001709
170564721,170641884,0.5532611608505249
170564721,170063470,0.6294258832931519
170564721,170623862,0.5277501940727234
170564721,170552805,0.5102007985115051
170564721,170376063,0.5095112323760986
170564721,170337196,0.5104067325592041
170564721,170627773,0.5823153257369995
170641979,170624596,0.6280929446220398
170641979,170612897,0.5404897332191467
170641979,170564721,0.6203494071960449
170641979,170624905,0.5659997463226318
170641979,170617882,0.5666965842247009
170641979,170130955,0.5264835357666016
170641979,170664394,0.5479910373687744
170641979,170664395,0.5148280262947083
170641979,170286781,0.5461134314537048
170641979,170641884,0.849305272102356
170641979,170063470,0.6068856716156006
170641979,170623862,0.5265357494354248
170641979,170376063,0.5035127997398376
170641979,170627773,0.5234914422035217
170613987,170631343,0.5133239030838013
170624905,170624596,0.5943654775619507
170624905,170612897,0.5615425109863281
170624905,170564721,0.6002243757247925
170624905,170641979,0.5659997463226318
170624905,170263601,0.5006449818611145
170624905,170231210,0.5791128277778625
170624905,170617882,0.5157890915870667
170624905,170624161,0.5639411211013794
170624905,170612888,0.6218384504318237
170624905,170130955,0.6588074564933777
170624905,170617894,0.506447970867157
170624905,170664394,0.6626884937286377
170624905,170664395,0.5868090987205505
170624905,170286781,0.6402692794799805
170624905,170334437,0.521889328956604
170624905,170641884,0.5875193476676941
170624905,170296333,0.5155345797538757
170624905,170063470,0.6183581948280334
170624905,170250628,0.5095451474189758
170624905,170623862,0.5368650555610657
170624905,170259969,0.5269525051116943
170624905,170226585,0.5741918087005615
170624905,170237180,0.5198870301246643
170624905,170605120,0.5838679671287537
170624905,170376063,0.5862289667129517
170624905,170263257,0.5079843401908875
170624905,170270624,0.503882646560669
170624905,170265703,0.5494168400764465
170624905,170627832,0.5053635835647583
170624905,170627751,0.5219992995262146
170624905,170627825,0.5289022326469421
170612817,170624104,0.9727319478988647
170565189,170338538,0.5220881104469299
170565189,170566119,0.9164177179336548
170565189,170648159,0.5786782503128052
170578567,170578568,0.7394249439239502
170562147,170236333,0.5397051572799683
170562147,170579896,0.523162305355072
170565173,170544802,0.5034906268119812
170565173,170003325,0.5351642966270447
170565173,170286796,0.5100274682044983
170565173,170660457,0.6680136919021606
170565173,170564949,0.9126133918762207
170605002,170111728,0.6426559090614319
170605002,170247503,0.5064116716384888
170605002,170032787,0.6509829759597778
170605002,170236990,0.5081948041915894
170605002,170111724,0.6069178581237793
170605002,170032958,0.5087442994117737
170605002,170007690,0.5810355544090271
170605002,170605182,0.5302688479423523
170605002,170026604,0.592262327671051
170605002,170605003,0.5978627800941467
170654070,170642057,0.5071737766265869
170612856,170224916,0.5235486030578613
170612856,170231208,0.5297077298164368
170612856,170199859,0.596822202205658
170612856,170334405,0.5422899723052979
170612856,170347681,0.530864953994751
170612856,170624740,0.5356917977333069
170612856,170625296,0.6072030663490295
170612856,170226707,0.5247564911842346
170612856,170605107,0.5142614245414734
170612856,170334403,0.6089708805084229
170205558,170598507,0.5106351375579834
170205558,170205500,0.8577330112457275
170205558,170205504,0.8338173627853394
170205558,170205779,0.8575032949447632
170471390,170471536,0.5805163383483887
170471390,170489772,0.5444846749305725
170471390,170471261,0.682900071144104
170471390,170240984,0.7329981923103333
170471390,170471256,0.6336115598678589
170471390,170471608,0.6375241279602051
170471390,170471704,0.6913992166519165
170471390,170471558,0.6730486154556274
170471390,170471260,0.5319324135780334
170471390,170471686,0.6591528654098511
170471390,170471642,0.6052297353744507
170471390,170240502,0.6819535493850708
170471390,170471718,0.6330305337905884
170471390,170471580,0.6506187915802002
170471390,170240622,0.572390079498291
170471390,170471562,0.673219621181488
170471390,170471656,0.6683028340339661
170471390,170471582,0.6533664464950562
170471390,170471637,0.6700200438499451
170471390,170240709,0.6220293045043945
170471390,170240451,0.6565214395523071
170471390,170471410,0.5496012568473816
170471390,170471728,0.5642080307006836
170471390,170240976,0.6960074305534363
170471390,170471676,0.6641075015068054
170471390,170471672,0.5424587726593018
170489772,170471390,0.5444846749305725
170489772,170485484,0.5923076868057251
170489772,170484941,0.6113419532775879
170489772,170471261,0.5154560804367065
170489772,170489784,0.6185606122016907
170489772,170240984,0.5284000635147095
170489772,170489873,0.7480542063713074
170489772,170435872,0.5306574106216431
170489772,170471704,0.5218712091445923
170489772,170471558,0.5579661130905151
170489772,170489786,0.6059650778770447
170489772,170485486,0.6319390535354614
170489772,170489584,0.7264865636825562
170489772,170489556,0.5129368901252747
170489772,170489523,0.7829917073249817
170489772,170489816,0.6909834742546082
170489772,170485482,0.6029284000396729
170489772,170489712,0.7149963974952698
170489772,170489756,0.8666529655456543
170489772,170489908,0.6932313442230225
170489772,170435814,0.5017952919006348
170489772,170240502,0.5147415399551392
170489772,170484494,0.5315157175064087
170489772,170488414,0.5878407955169678
170489772,170489465,0.573506236076355
170489772,170488306,0.5057862997055054
170489772,170471562,0.5081491470336914
170489772,170435846,0.545699417591095
170489772,170489692,0.7393156886100769
170489772,170471656,0.504438042640686
170489772,170489517,0.7038233280181885
170489772,170488006,0.5097290277481079
170489772,170471637,0.5554553270339966
170489772,170435808,0.5176340341567993
170489772,170240976,0.5253495573997498
170489772,170471676,0.5012713670730591
170489772,170435886,0.5047681331634521
170489772,170493566,0.5214385986328125
170489772,170489787,0.6607581973075867
170489772,170484604,0.6088006496429443
170489772,170489737,0.813716471195221
170489772,170438823,0.5632708072662354
170489772,170489929,0.5079331994056702
170641930,170002895,0.5720498561859131
170641930,170560973,0.501287043094635
170617872,170641820,0.5776433348655701
170617872,170625112,0.501384973526001
170623674,170601656,0.5101749300956726
170623674,170630433,0.6355277895927429
170623674,170601654,0.5394911170005798
170623674,170601653,0.6780024766921997
170361954,170361942,0.8361043930053711
170361954,170362384,0.790129542350769
170361954,170361948,0.790129542350769
170361954,170361944,0.7685292959213257
170361954,170361950,0.8335484266281128
170269251,170269210,0.6123823523521423
170269251,170269298,0.7756356596946716
170269251,170269272,0.592541515827179
170623917,170612268,0.5167148113250732
170625080,170641280,0.5878486633300781
170625080,170624774,0.7290000915527344
170625080,170619553,0.6206755638122559
170625080,170619555,0.5945641994476318
170625080,170641305,0.6096044778823853
170625080,170641306,0.5969454646110535
170625080,170641307,0.5583715438842773
170625080,170641309,0.577019989490509
170625080,170628385,0.7661972641944885
170625080,170628386,0.6237788796424866
170625080,170628408,0.6515787839889526
170385847,170658081,0.5113279819488525
170385847,170560434,0.5704994797706604
170385847,170489456,0.5012691020965576
170385847,170545098,0.5419210195541382
170385847,170265955,0.5318018794059753
170385847,170158389,0.6327188611030579
170385847,170612043,0.5263180732727051
170385847,170269290,0.5316011309623718
170385847,170644898,0.5356603264808655
170385847,170285560,0.5394967794418335
170385847,170612230,0.5263180732727051
170385847,170087699,0.5206450819969177
170385847,170650392,0.5165640711784363
170228995,170205070,0.7884976863861084
170205070,170228995,0.7884976863861084
170631090,170631230,0.6806180477142334
170631090,170631162,0.6114177703857422
170631090,170631163,0.6436395645141602
170631090,170631223,0.9866039752960205
170631090,170631091,0.9925351142883301
170631090,170631092,0.9949852228164673
170631090,170631093,0.6487152576446533
170131832,170624078,0.5241491794586182
170131832,170625229,0.5976466536521912
170131832,170597519,0.6680372953414917
170131832,170317635,0.5897985696792603
170131832,170129612,0.548347532749176
170131832,170418230,0.5242730975151062
170623855,170625026,0.5150444507598877
170612539,170625260,0.6568635702133179
170612539,170624258,0.715029239654541
170565187,170464074,0.545086681842804
170322800,170394015,0.5503649711608887
170322800,170627735,0.5917198657989502
170621046,170134591,0.596764326095581
170621046,170133939,0.596764326095581
170621046,170259969,0.507868766784668
170621046,170605109,0.5878472328186035
170621046,170159288,0.5981327891349792
170621046,170159227,0.5981327891349792
170621046,170286773,0.5020390748977661
170621046,170252280,0.569006085395813
170621046,170627751,0.5758203268051147
170134591,170621046,0.596764326095581
170134591,170211869,0.5071505308151245
170134591,170036666,0.704861044883728
170134591,170027213,0.6860160231590271
170134591,170268100,0.6649003028869629
170134591,170135291,0.5202144980430603
170134591,170204411,0.6296105980873108
170134591,170205571,0.6417008638381958
170134591,170063470,0.5140858292579651
170134591,170133939,1.0
170134591,170453758,0.6002287864685059
170134591,170617878,0.7109649181365967
170134591,170225146,0.5753175020217896
170134591,170302999,0.5997991561889648
170134591,170259969,0.7440727949142456
170134591,170236818,0.6234214305877686
